veh_id,target_vel_x,target_vel_y,target_acc_x,target_acc_y,ref_heading,yaw_rate
1,0.0546258,13.7178,-0.030194,0.20063,0.29999,-0.49812
1,0.0444007,13.7371,-0.037739,0.24264,0.25018,-0.52835
1,0.0319668,13.7574,-0.043382,0.28431,0.19734,-0.54083
1,0.0191272,13.7819,-0.048801,0.32489,0.14326,-0.5386
1,0.00718924,13.8133,-0.054896,0.36434,0.089402,-0.52641
1,-0.00323953,13.8525,-0.060741,0.40247,0.036761,-0.50581
1,-0.0124987,13.8985,-0.065866,0.4378,-0.013819,-0.48115
1,-0.0209483,13.9499,-0.070119,0.4678,-0.061934,-0.45595
1,-0.028715,14.0056,-0.071847,0.49096,-0.10753,-0.41919
1,-0.0359298,14.0648,-0.069861,0.50815,-0.14945,-0.36498
1,-0.0427014,14.127,-0.063717,0.52157,-0.18595,-0.29768
1,-0.0490666,14.1915,-0.053633,0.53232,-0.21571,-0.22033
1,-0.0551222,14.2581,-0.041256,0.5387,-0.23775,-0.13739
1,-0.0609214,14.3266,-0.028569,0.53735,-0.25149,-0.053306
1,-0.0664693,14.3967,-0.017152,0.52555,-0.25682,0.027774
1,-0.0716248,14.4672,-0.0075559,0.50264,-0.25404,0.1005
1,-0.0764821,14.5364,0.00061975,0.46999,-0.24399,0.1638
1,-0.0802898,14.6018,0.0077649,0.42958,-0.22761,0.21823
1,-0.0813339,14.6612,0.014051,0.383,-0.20579,0.26434
1,-0.078973,14.7141,0.01964,0.33133,-0.17935,0.30644
1,-0.0728081,14.7609,0.024658,0.27542,-0.14871,0.34498
1,-0.0628645,14.8018,0.029178,0.21601,-0.11421,0.37396
1,-0.050545,14.8348,0.033298,0.15369,-0.076815,0.38537
1,-0.0380107,14.8566,0.037096,0.088859,-0.038277,0.37635
1,-0.0271149,14.8644,0.040593,0.021949,-0.00064292,0.35116
1,-0.0183512,14.8578,0.043762,-0.046447,0.034473,0.317
1,-0.0112592,14.8385,0.046673,-0.11516,0.066174,0.282
1,-0.00541853,14.8091,0.0487,-0.18222,0.094373,0.2497
1,-0.000613004,14.7716,0.048988,-0.24541,0.11934,0.21642
1,0.00334931,14.7275,0.0477,-0.30315,0.14099,0.1805
1,0.00661406,14.6778,0.0446,-0.35507,0.15904,0.14114
1,0.00928857,14.6235,0.039443,-0.40124,0.17315,0.097158
1,0.0114748,14.5655,0.032848,-0.44079,0.18286,0.050502
1,0.0132702,14.5043,0.026049,-0.47182,0.18792,0.0054875
1,0.0147161,14.4406,0.020095,-0.49274,0.18846,-0.033908
1,0.015899,14.3743,0.015117,-0.50337,0.18507,-0.06763
1,0.0168644,14.3061,0.010907,-0.50516,0.17831,-0.097292
